"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.85,3226.3
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.85,3239
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.85,3251.7
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.85,3264.7
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.9,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.9,19
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.9,19
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.9,17.8
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.9,17.6
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.9,17.6
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.9,15.6
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.9,15.8
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.9,16.2
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.9,15.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.9,14.6
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.9,13.8
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.9,15.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.9,14.6
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.9,14.4
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.9,13.8
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.9,14.6
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.9,15.4
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.9,14.6
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.9,16.2
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.9,3000
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.9,3018.8
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.9,3037.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.9,3055.4
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.9,3073
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.9,3090.4
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.9,3106
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.9,3122.6
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.9,3138.8
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.9,3154.2
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.9,3171.2
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.9,3186.6
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.9,3202
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.9,3218.2
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.9,3232.6
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.9,3246.4
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.9,3261
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.9,3276.4
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.9,3291
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.9,3307.2
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.95,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.95,20.8
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.95,20.8
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.95,18.9
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.95,18
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.95,18
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.95,16.9
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.95,16.9
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.95,17
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.95,16
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.95,17.7
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.95,15.8
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.95,16
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.95,16.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.95,16.8
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.95,16.7
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.95,17.7
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.95,17.8
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.95,18.6
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.95,19.7
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.95,3000.9
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.95,3022.6
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.95,3043.4
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.95,3062.3
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.95,3080.3
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.95,3098.3
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.95,3115.2
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.95,3131.3
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.95,3148.3
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.95,3164.3
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.95,3179.6
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.95,3193.8
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.95,3209.8
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.95,3225
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.95,3241.8
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.95,3258.5
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.95,3276.2
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.95,3294
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.95,3312.6
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.95,3332.3
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.975,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.975,22.35
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.975,21.9
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.975,21.25
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.975,20.25
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.975,19.8
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.975,19.7
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.975,19.25
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.975,19.7
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.975,18.7
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.975,19.8
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.975,19.15
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.975,18.7
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.975,19.7
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.975,19.7
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.975,19.25
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.975,20.25
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.975,20.7
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.975,21.25
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.975,21.8
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.975,3001.45
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.975,3023.9
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.975,3045.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.975,3067.05
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.975,3087.3
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.975,3107.1
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.975,3126.8
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.975,3145.5
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.975,3165.2
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.975,3183.9
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.975,3202.05
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.975,3220.1
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.975,3238.8
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.975,3257.4
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.975,3277.1
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.975,3296.35
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.975,3316.6
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.975,3337.3
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.975,3358.55
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.975,3380.35
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.99,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.99,23.34
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.99,22.56
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.99,22.9
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.99,21.9
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.99,21.12
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.99,21.68
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.99,20.9
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.99,21.68
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.99,20.68
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.99,21.12
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.99,21.46
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.99,20.68
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.99,21.68
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.99,21.68
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.99,20.9
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.99,21.9
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.99,22.68
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.99,22.9
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.99,23.12
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.99,3001.78
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.99,3024.56
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.99,3047.12
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.99,3070.02
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.99,3091.92
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.99,3113.04
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.99,3134.72
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.99,3155.4
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.99,3177.08
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.99,3197.76
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.99,3218.22
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.99,3239.24
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.99,3259.92
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.99,3281.16
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.99,3302.84
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.99,3323.74
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.99,3345.64
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.99,3368.32
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.99,3391.22
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.99,3414.34
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.01,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.01,29.05
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.01,17.05
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.01,11.02
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.01,6.03
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.01,4.02
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.01,2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.01,2.01
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.01,1
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.01,1
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.01,0
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.01,0.01
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.01,0
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.01,0
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.01,0
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.01,0
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.01,0
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.01,0
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.01,0
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.01,0
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.01,3634.09
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.01,3663.14
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.01,3680.19
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.01,3691.21
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.01,3697.24
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.01,3701.26
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.01,3703.26
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.01,3705.27
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.01,3706.27
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.01,3707.27
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.01,3707.27
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.01,3707.28
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.01,3707.28
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.01,3707.28
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.01,3707.28
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.01,3707.28
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.01,3707.28
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.01,3707.28
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.01,3707.28
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.01,3707.28
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.025,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.025,29.125
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.025,17.125
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.025,11.05
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.025,6.075
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.025,4.05
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.025,2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.025,2.025
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.025,1
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.025,1
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.025,0
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.025,0.0249999999999999
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.025,0
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.025,0
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.025,0
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.025,0
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.025,0
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.025,0
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.025,0
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.025,0
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.025,3634.225
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.025,3663.35
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.025,3680.475
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.025,3691.525
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.025,3697.6
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.025,3701.65
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.025,3703.65
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.025,3705.675
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.025,3706.675
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.025,3707.675
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.025,3707.675
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.025,3707.7
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.025,3707.7
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.025,3707.7
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.025,3707.7
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.025,3707.7
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.025,3707.7
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.025,3707.7
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.025,3707.7
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.025,3707.7
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.05,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.05,29.25
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.05,17.25
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.05,11.1
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.05,6.15
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.05,4.1
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.05,2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.05,2.05
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.05,1
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.05,1
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.05,0
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.05,0.05
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.05,0
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.05,0
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.05,0
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.05,0
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.05,0
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.05,0
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.05,0
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.05,0
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.05,3634.45
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.05,3663.7
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.05,3680.95
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.05,3692.05
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.05,3698.2
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.05,3702.3
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.05,3704.3
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.05,3706.35
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.05,3707.35
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.05,3708.35
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.05,3708.35
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.05,3708.4
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.05,3708.4
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.05,3708.4
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.05,3708.4
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.05,3708.4
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.05,3708.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.05,3708.4
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.05,3708.4
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.05,3708.4
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.1,0
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.1,29.5
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.1,17.5
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.1,11.2
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.1,6.3
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.1,4.2
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.1,2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.1,2.1
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.1,1
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.1,1
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.1,0
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.1,0.1
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.1,0
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.1,0
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.1,0
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.1,0
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.1,0
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.1,0
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.1,0
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.1,0
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.1,3634.9
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.1,3664.4
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.1,3681.9
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.1,3693.1
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.1,3699.4
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.1,3703.6
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.1,3705.6
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.1,3707.7
